,url_torneo,url,torneo,nro_jornada,fecha_,equipo_local,equipo_visitante,resultado,goles_equipo_local,goles_equipo_visitante
103,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Atletico-Tucuman/Ca-Boca-Juniors/2017,Liga Profesional Argentina 2017,Jornada 7,2016-10-24 01:00:00,Atl. Tucumán,Boca Juniors,2-2,2,2
104,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Aldosivi/San-Martin-San-Juan/2017,Liga Profesional Argentina 2017,Jornada 7,2016-10-25 02:00:00,Aldosivi,San Martín San Juan,1-2,1,2
105,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Olimpo/Atletico-Tucuman/2017,Liga Profesional Argentina 2017,Jornada 8,2016-10-29 00:01:00,Olimpo,Atl. Tucumán,2-1,2,1
106,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Patronato/Ca-Banfield/2017,Liga Profesional Argentina 2017,Jornada 8,2016-10-29 02:15:00,Patronato,Banfield,2-0,2,0
107,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Velez-Sarsfield/Talleres-Cordoba/2017,Liga Profesional Argentina 2017,Jornada 8,2016-10-29 19:00:00,Vélez Sarsfield,Talleres Córdoba,0-2,0,2
108,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Belgrano/Quilmes/2017,Liga Profesional Argentina 2017,Jornada 8,2016-10-29 21:00:00,Belgrano,Quilmes,0-0,0,0
109,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Boca-Juniors/Temperley/2017,Liga Profesional Argentina 2017,Jornada 8,2016-10-29 21:00:00,Boca Juniors,Temperley,4-0,4,0
110,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Independiente/Gimnasia-Plata/2017,Liga Profesional Argentina 2017,Jornada 8,2016-10-29 23:00:00,Independiente,Gimnasia La Plata,0-0,0,0
111,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Huracan/Ca-Rosario-Central/2017,Liga Profesional Argentina 2017,Jornada 8,2016-10-29 23:15:00,CA Huracán,Rosario Central,1-1,1,1
112,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Estudiantes-Plata/Racing-Club-Avellaneda/2017,Liga Profesional Argentina 2017,Jornada 8,2016-10-30 01:00:00,Estudiantes La Plata,Racing Club,2-1,2,1
113,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Lanus/Ca-Tigre/2017,Liga Profesional Argentina 2017,Jornada 8,2016-10-30 18:00:00,Lanús,Tigre,1-1,1,1
114,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Godoy-Cruz-Antonio-Tomba/Aldosivi/2017,Liga Profesional Argentina 2017,Jornada 8,2016-10-30 19:00:00,Godoy Cruz,Aldosivi,3-1,3,1
115,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Newells-Old-Boys/San-Lorenzo/2017,Liga Profesional Argentina 2017,Jornada 8,2016-10-30 20:00:00,Newell's Old Boys,San Lorenzo,2-2,2,2
116,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Atletico-Rafaela/Colon-Santa-Fe/2017,Liga Profesional Argentina 2017,Jornada 8,2016-10-30 22:00:00,Atletico Rafaela,Colón,0-2,0,2
117,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Arsenal-Sarandi-Fc/Ca-River-Plate/2017,Liga Profesional Argentina 2017,Jornada 8,2016-10-31 00:01:00,Arsenal de Sarandí,River Plate,2-2,2,2
118,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Defensa-Justicia/San-Martin-San-Juan/2017,Liga Profesional Argentina 2017,Jornada 8,2016-10-31 23:00:00,Defensa y Justicia,San Martín San Juan,0-0,0,0
119,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Union-Santa-Fe/Sarmiento/2017,Liga Profesional Argentina 2017,Jornada 8,2016-11-01 01:15:00,Unión Santa Fe,Sarmiento,1-0,1,0
120,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Temperley/Olimpo/2017,Liga Profesional Argentina 2017,Jornada 9,2016-11-05 01:15:00,Temperley,Olimpo,0-0,0,0
121,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Quilmes/Godoy-Cruz-Antonio-Tomba/2017,Liga Profesional Argentina 2017,Jornada 9,2016-11-05 18:00:00,Quilmes,Godoy Cruz,1-0,1,0
122,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-River-Plate/Estudiantes-Plata/2017,Liga Profesional Argentina 2017,Jornada 9,2016-11-05 20:00:00,River Plate,Estudiantes La Plata,1-1,1,1
123,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Sarmiento/Ca-Lanus/2017,Liga Profesional Argentina 2017,Jornada 9,2016-11-05 20:15:00,Sarmiento,Lanús,1-2,1,2
124,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Colon-Santa-Fe/Arsenal-Sarandi-Fc/2017,Liga Profesional Argentina 2017,Jornada 9,2016-11-05 21:00:00,Colón,Arsenal de Sarandí,1-0,1,0
125,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Racing-Club-Avellaneda/Newells-Old-Boys/2017,Liga Profesional Argentina 2017,Jornada 9,2016-11-05 22:00:00,Racing Club,Newell's Old Boys,2-1,2,1
126,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/San-Martin-San-Juan/Ca-Velez-Sarsfield/2017,Liga Profesional Argentina 2017,Jornada 9,2016-11-05 23:15:00,San Martín San Juan,Vélez Sarsfield,2-0,2,0
127,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Banfield/Atletico-Rafaela/2017,Liga Profesional Argentina 2017,Jornada 9,2016-11-06 18:00:00,Banfield,Atletico Rafaela,1-1,1,1
128,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/San-Lorenzo/Ca-Huracan/2017,Liga Profesional Argentina 2017,Jornada 9,2016-11-06 20:00:00,San Lorenzo,CA Huracán,2-0,2,0
129,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Tigre/Belgrano/2017,Liga Profesional Argentina 2017,Jornada 9,2016-11-06 20:00:00,Tigre,Belgrano,2-1,2,1
130,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Talleres-Cordoba/Patronato/2017,Liga Profesional Argentina 2017,Jornada 9,2016-11-06 22:00:00,Talleres Córdoba,Patronato,1-0,1,0
131,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Rosario-Central/Independiente/2017,Liga Profesional Argentina 2017,Jornada 9,2016-11-06 22:15:00,Rosario Central,Independiente,0-0,0,0
132,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Gimnasia-Plata/Ca-Boca-Juniors/2017,Liga Profesional Argentina 2017,Jornada 9,2016-11-07 00:01:00,Gimnasia La Plata,Boca Juniors,0-3,0,3
133,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Aldosivi/Defensa-Justicia/2017,Liga Profesional Argentina 2017,Jornada 9,2016-11-07 23:00:00,Aldosivi,Defensa y Justicia,0-0,0,0
134,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Atletico-Tucuman/Union-Santa-Fe/2017,Liga Profesional Argentina 2017,Jornada 9,2016-11-09 01:00:00,Atl. Tucumán,Unión Santa Fe,1-1,1,1
135,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Velez-Sarsfield/Defensa-Justicia/2017,Liga Profesional Argentina 2017,Jornada 10,2016-11-13 20:00:00,Vélez Sarsfield,Defensa y Justicia,2-1,2,1
136,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Arsenal-Sarandi-Fc/Ca-Banfield/2017,Liga Profesional Argentina 2017,Jornada 10,2016-11-19 01:15:00,Arsenal de Sarandí,Banfield,1-3,1,3
137,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Estudiantes-Plata/Colon-Santa-Fe/2017,Liga Profesional Argentina 2017,Jornada 10,2016-11-19 21:00:00,Estudiantes La Plata,Colón,1-0,1,0
138,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Godoy-Cruz-Antonio-Tomba/Ca-Tigre/2017,Liga Profesional Argentina 2017,Jornada 10,2016-11-19 22:00:00,Godoy Cruz,Tigre,2-1,2,1
139,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Lanus/Atletico-Tucuman/2017,Liga Profesional Argentina 2017,Jornada 10,2016-11-19 22:00:00,Lanús,Atl. Tucumán,1-0,1,0
140,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Union-Santa-Fe/Temperley/2017,Liga Profesional Argentina 2017,Jornada 10,2016-11-19 22:00:00,Unión Santa Fe,Temperley,2-1,2,1
141,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Huracan/Racing-Club-Avellaneda/2017,Liga Profesional Argentina 2017,Jornada 10,2016-11-20 00:01:00,CA Huracán,Racing Club,1-1,1,1
142,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Quilmes/Aldosivi/2017,Liga Profesional Argentina 2017,Jornada 10,2016-11-20 21:00:00,Quilmes,Aldosivi,1-0,1,0
143,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Belgrano/Sarmiento/2017,Liga Profesional Argentina 2017,Jornada 10,2016-11-20 21:00:00,Belgrano,Sarmiento,1-2,1,2
144,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Independiente/San-Lorenzo/2017,Liga Profesional Argentina 2017,Jornada 10,2016-11-20 21:00:00,Independiente,San Lorenzo,1-2,1,2
145,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Boca-Juniors/Ca-Rosario-Central/2017,Liga Profesional Argentina 2017,Jornada 10,2016-11-20 22:30:00,Boca Juniors,Rosario Central,1-1,1,1
146,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Atletico-Rafaela/Talleres-Cordoba/2017,Liga Profesional Argentina 2017,Jornada 10,2016-11-20 23:15:00,Atletico Rafaela,Talleres Córdoba,0-1,0,1
147,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Newells-Old-Boys/Ca-River-Plate/2017,Liga Profesional Argentina 2017,Jornada 10,2016-11-21 00:01:00,Newell's Old Boys,River Plate,1-0,1,0
148,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Olimpo/Gimnasia-Plata/2017,Liga Profesional Argentina 2017,Jornada 10,2016-11-21 23:00:00,Olimpo,Gimnasia La Plata,0-0,0,0
149,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Patronato/San-Martin-San-Juan/2017,Liga Profesional Argentina 2017,Jornada 10,2016-11-22 01:15:00,Patronato,San Martín San Juan,3-0,3,0
150,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Temperley/Ca-Lanus/2017,Liga Profesional Argentina 2017,Jornada 11,2016-11-25 23:00:00,Temperley,Lanús,1-3,1,3
151,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Talleres-Cordoba/Arsenal-Sarandi-Fc/2017,Liga Profesional Argentina 2017,Jornada 11,2016-11-26 01:15:00,Talleres Córdoba,Arsenal de Sarandí,0-0,0,0
152,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Colon-Santa-Fe/Newells-Old-Boys/2017,Liga Profesional Argentina 2017,Jornada 11,2016-11-26 21:00:00,Colón,Newell's Old Boys,1-2,1,2
153,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Tigre/Quilmes/2017,Liga Profesional Argentina 2017,Jornada 11,2016-11-26 21:00:00,Tigre,Quilmes,3-0,3,0
154,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Banfield/Estudiantes-Plata/2017,Liga Profesional Argentina 2017,Jornada 11,2016-11-26 22:30:00,Banfield,Estudiantes La Plata,3-2,3,2
155,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Rosario-Central/Olimpo/2017,Liga Profesional Argentina 2017,Jornada 11,2016-11-27 00:01:00,Rosario Central,Olimpo,1-1,1,1
156,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Atletico-Tucuman/Belgrano/2017,Liga Profesional Argentina 2017,Jornada 11,2016-11-27 00:01:00,Atl. Tucumán,Belgrano,0-0,0,0
157,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Aldosivi/Ca-Velez-Sarsfield/2017,Liga Profesional Argentina 2017,Jornada 11,2016-11-27 21:00:00,Aldosivi,Vélez Sarsfield,0-0,0,0
158,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-River-Plate/Ca-Huracan/2017,Liga Profesional Argentina 2017,Jornada 11,2016-11-27 21:00:00,River Plate,CA Huracán,1-0,1,0
159,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Sarmiento/Godoy-Cruz-Antonio-Tomba/2017,Liga Profesional Argentina 2017,Jornada 11,2016-11-27 22:00:00,Sarmiento,Godoy Cruz,2-2,2,2
160,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/San-Lorenzo/Ca-Boca-Juniors/2017,Liga Profesional Argentina 2017,Jornada 11,2016-11-27 22:30:00,San Lorenzo,Boca Juniors,1-2,1,2
161,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Racing-Club-Avellaneda/Independiente/2017,Liga Profesional Argentina 2017,Jornada 11,2016-11-28 00:01:00,Racing Club,Independiente,3-0,3,0
162,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Defensa-Justicia/Patronato/2017,Liga Profesional Argentina 2017,Jornada 11,2016-11-28 21:00:00,Defensa y Justicia,Patronato,1-2,1,2
163,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Gimnasia-Plata/Union-Santa-Fe/2017,Liga Profesional Argentina 2017,Jornada 11,2016-11-28 23:10:00,Gimnasia La Plata,Unión Santa Fe,1-1,1,1
164,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/San-Martin-San-Juan/Atletico-Rafaela/2017,Liga Profesional Argentina 2017,Jornada 11,2016-11-29 01:20:00,San Martín San Juan,Atletico Rafaela,0-3,0,3
165,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Quilmes/Sarmiento/2017,Liga Profesional Argentina 2017,Jornada 12,2016-12-03 01:15:00,Quilmes,Sarmiento,1-3,1,3
166,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Huracan/Colon-Santa-Fe/2017,Liga Profesional Argentina 2017,Jornada 12,2016-12-03 21:00:00,CA Huracán,Colón,1-3,1,3
167,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Atletico-Rafaela/Defensa-Justicia/2017,Liga Profesional Argentina 2017,Jornada 12,2016-12-03 21:45:00,Atletico Rafaela,Defensa y Justicia,0-1,0,1
168,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Tigre/Aldosivi/2017,Liga Profesional Argentina 2017,Jornada 12,2016-12-03 22:00:00,Tigre,Aldosivi,1-1,1,1
169,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Newells-Old-Boys/Ca-Banfield/2017,Liga Profesional Argentina 2017,Jornada 12,2016-12-03 22:00:00,Newell's Old Boys,Banfield,0-2,0,2
170,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Godoy-Cruz-Antonio-Tomba/Atletico-Tucuman/2017,Liga Profesional Argentina 2017,Jornada 12,2016-12-04 00:01:00,Godoy Cruz,Atl. Tucumán,1-2,1,2
171,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Olimpo/San-Lorenzo/2017,Liga Profesional Argentina 2017,Jornada 12,2016-12-04 00:01:00,Olimpo,San Lorenzo,1-2,1,2
172,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Union-Santa-Fe/Ca-Rosario-Central/2017,Liga Profesional Argentina 2017,Jornada 12,2016-12-04 21:00:00,Unión Santa Fe,Rosario Central,2-0,2,0
173,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Estudiantes-Plata/Talleres-Cordoba/2017,Liga Profesional Argentina 2017,Jornada 12,2016-12-04 21:00:00,Estudiantes La Plata,Talleres Córdoba,0-0,0,0
174,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Boca-Juniors/Racing-Club-Avellaneda/2017,Liga Profesional Argentina 2017,Jornada 12,2016-12-04 22:00:00,Boca Juniors,Racing Club,4-2,4,2
175,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Patronato/Ca-Velez-Sarsfield/2017,Liga Profesional Argentina 2017,Jornada 12,2016-12-04 22:00:00,Patronato,Vélez Sarsfield,0-0,0,0
176,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Belgrano/Temperley/2017,Liga Profesional Argentina 2017,Jornada 12,2016-12-04 23:15:00,Belgrano,Temperley,0-0,0,0
177,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Independiente/Ca-River-Plate/2017,Liga Profesional Argentina 2017,Jornada 12,2016-12-05 00:10:00,Independiente,River Plate,1-0,1,0
178,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Arsenal-Sarandi-Fc/San-Martin-San-Juan/2017,Liga Profesional Argentina 2017,Jornada 12,2016-12-05 23:00:00,Arsenal de Sarandí,San Martín San Juan,0-0,0,0
