,Unnamed: 0,url_torneo,url,torneo,nro_jornada,fecha_,equipo_local,equipo_visitante,resultado,goles_equipo_local,goles_equipo_visitante,goleadores_local,goleadores_visitante,tarj_amarilla_local,tarj_roja_local,tarj_amarilla_visitante,tarj_roja_visitante
65,65,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Racing-Club-Avellaneda/Patronato/2017,Liga Profesional Argentina 2017,Jornada 5,2016-10-01 23:00:00,Racing Club,Patronato,2-0,2,0,"['L. López', 'S. Rosales']",[],['L. Grimi'],[],"['F. Telechea', 'G. Vargas', 'I. Furios', 'N. Bertocchi']",[]
66,66,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-River-Plate/Ca-Velez-Sarsfield/2017,Liga Profesional Argentina 2017,Jornada 5,2016-10-02 01:00:00,River Plate,Vélez Sarsfield,3-0,3,0,"['S. Driussi', 'Lucas Alario', 'S. Driussi']",[],"['L. Ponzio', ""A. D'alessandro""]",[],"['A. Aguerre', 'Y. Asad', 'M. Pavone', 'L. Desábato']",['B. Cáceres']
67,67,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/San-Lorenzo/Atletico-Rafaela/2017,Liga Profesional Argentina 2017,Jornada 5,2016-10-02 19:00:00,San Lorenzo,Atletico Rafaela,2-1,2,1,"['F. Belluschi', 'N. Blandi']",['G. Gudiño'],"['M. Cauteruccio', 'S. Blanco']",[],"['E. Romero', 'R. Colombo', 'M. Abero']",[]
68,68,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Belgrano/Ca-Lanus/2017,Liga Profesional Argentina 2017,Jornada 5,2016-10-02 19:10:00,Belgrano,Lanús,1-1,1,1,['M. Bolatti'],['L. Acosta'],"['C. Lema', 'S. Luna']",[],"['M. Herrera', 'F. Monetti']",[]
69,69,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Gimnasia-Plata/Estudiantes-Plata/2017,Liga Profesional Argentina 2017,Jornada 5,2016-10-02 21:00:00,Gimnasia La Plata,Estudiantes La Plata,0-0,0,0,[],[],"['L. Licht', 'R. Carrera', 'S. Romero']",[],['A. Solari'],[]
70,70,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Banfield/San-Martin-San-Juan/2017,Liga Profesional Argentina 2017,Jornada 5,2016-10-02 21:15:00,Banfield,San Martín San Juan,3-2,3,2,"['W. Erviti', 'S. Silva', 'E. Cecchini']","['M. Casierra', 'C. Matheu']","['E. Cecchini', 'C. Matheu', 'L. Gomez']",[],['M. Gelabert'],[]
71,71,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Colon-Santa-Fe/Defensa-Justicia/2017,Liga Profesional Argentina 2017,Jornada 5,2016-10-02 23:00:00,Colón,Defensa y Justicia,1-0,1,0,['E. Olivera'],[],"['G. Ortíz', 'G. Conti']",[],"['E. Gómez', 'E. Gómez', 'L. Jerez Silva', 'G. Arias']",['E. Gómez']
72,72,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Sarmiento/Independiente/2017,Liga Profesional Argentina 2017,Jornada 5,2016-10-02 23:00:00,Sarmiento,Independiente,0-1,0,1,[],['D. Vera'],"['N. Bianchi Arce', 'H. Pereira']",['L. Díaz'],"['G. Toledo', 'J. Sánchez Miño', 'Nicolás Figal', 'M. Benítez', 'V. Cuesta']",[]
73,73,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Tigre/Ca-Boca-Juniors/2017,Liga Profesional Argentina 2017,Jornada 5,2016-10-03 01:00:00,Tigre,Boca Juniors,1-1,1,1,['D. Morales'],['J. Insaurralde'],"['B. Urribarri', 'D. Morales', 'C. Luna']",[],['P. Pérez'],[]
74,74,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Atletico-Tucuman/Ca-Huracan/2017,Liga Profesional Argentina 2017,Jornada 5,2016-10-04 02:00:00,Atl. Tucumán,CA Huracán,0-2,0,2,[],"['L. Sosa', 'D. Mendoza']",['L. Villalba'],[],"['L. Sosa', 'N. Romat', 'F. Mancinelli', 'M. Díaz', 'H. Nervo']",[]
75,75,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Defensa-Justicia/Ca-Banfield/2017,Liga Profesional Argentina 2017,Jornada 6,2016-10-15 00:01:00,Defensa y Justicia,Banfield,1-0,1,0,['A. Rios'],[],"['A. Barboza', 'A. Rios']",[],"['G. Prósperi', 'W. Erviti', 'J. Cobo', 'B. Sarmiento', 'A. Soto']",[]
76,76,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Belgrano/Aldosivi/2017,Liga Profesional Argentina 2017,Jornada 6,2016-10-15 02:15:00,Belgrano,Aldosivi,0-0,0,0,[],[],['C. Pereyra'],[],"['J. Galván', 'R. Brum']",[]
77,77,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Velez-Sarsfield/Colon-Santa-Fe/2017,Liga Profesional Argentina 2017,Jornada 6,2016-10-15 19:00:00,Vélez Sarsfield,Colón,2-1,2,1,"['H. Barcos', 'D. Zabala']",['I. Torres'],['F. Cubero'],[],['G. Ortíz'],[]
78,78,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Huracan/Temperley/2017,Liga Profesional Argentina 2017,Jornada 6,2016-10-15 21:00:00,CA Huracán,Temperley,1-2,1,2,['F. Mancinelli'],"['M. Figueroa', 'A. Zárate']",['M. Fritzler'],[],"['I. Boggino', 'M. Sánchez', 'A. Cólzera']",[]
79,79,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Atletico-Rafaela/Racing-Club-Avellaneda/2017,Liga Profesional Argentina 2017,Jornada 6,2016-10-15 21:00:00,Atletico Rafaela,Racing Club,3-2,3,2,"['G. Gudiño', 'M. Borgnino', 'M. Borgnino']","['G. Bou', 'Ó. Romero']","['M. Abero', 'W. Serrano']",[],"['L. Aued', 'Ó. Romero']",[]
80,80,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Estudiantes-Plata/Ca-Rosario-Central/2017,Liga Profesional Argentina 2017,Jornada 6,2016-10-15 23:00:00,Estudiantes La Plata,Rosario Central,3-2,3,2,"['I. Damonte', 'L. Viatri', 'F. Sánchez']","['W. Montoya', 'Marco Ruben']",['Santiago Ascacíbar'],[],"['G. Lo Celso', 'G. Lo Celso', 'José Luis Fernández']",['G. Lo Celso']
81,81,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/San-Martin-San-Juan/Talleres-Cordoba/2017,Liga Profesional Argentina 2017,Jornada 6,2016-10-15 23:15:00,San Martín San Juan,Talleres Córdoba,1-3,1,3,['D. Cháves'],"['S. Palacios', 'C. Muñoz', 'J. Menéndez']",['E. Dening'],[],"['E. Reynoso', 'I. Escobar', 'F. Godoy']",[]
82,82,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Independiente/Atletico-Tucuman/2017,Liga Profesional Argentina 2017,Jornada 6,2016-10-16 01:00:00,Independiente,Atl. Tucumán,0-2,0,2,[],"['F. Zampedri', 'L. González']","['N. Tagliafico', 'G. Toledo', 'G. Toledo']",['G. Toledo'],"['B. Bianchi', 'R. Aliendro', 'L. Di Plácido', 'N. Leyes', 'L. González', 'L. Villalba']",[]
83,83,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Lanus/Godoy-Cruz-Antonio-Tomba/2017,Liga Profesional Argentina 2017,Jornada 6,2016-10-16 19:00:00,Lanús,Godoy Cruz,3-0,3,0,"['J. Sand', 'R. Martínez', 'José Gómez']",[],[],[],"['L. Abecasis', 'M. Correa', 'L. Galeano', 'L. Abecasis']",['L. Abecasis']
84,84,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Olimpo/Ca-Tigre/2017,Liga Profesional Argentina 2017,Jornada 6,2016-10-16 21:00:00,Olimpo,Tigre,1-4,1,4,['J. Blanco'],"['D. Morales', 'A. Castro', 'S. Rincón', 'O. Benítez']","['F. Coniglio', 'C. Villanueva', 'M. Pérez']",[],"['M. Galmarini', 'N. Ibáñez', 'A. Castro', 'E. Godoy', 'B. Urribarri', 'K. Itabel']",[]
85,85,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Boca-Juniors/Sarmiento/2017,Liga Profesional Argentina 2017,Jornada 6,2016-10-16 21:00:00,Boca Juniors,Sarmiento,2-0,2,0,"['R. Centurión', 'Walter Bou']",[],"['P. Pérez', 'J. Insaurralde']",[],['A. Niz'],[]
86,86,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Newells-Old-Boys/Gimnasia-Plata/2017,Liga Profesional Argentina 2017,Jornada 6,2016-10-16 21:15:00,Newell's Old Boys,Gimnasia La Plata,1-0,1,0,['V. Figueroa'],[],"['F. Escobar', 'H. Fértoli']",[],['L. Perdomo'],['M. Guanini']
87,87,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Arsenal-Sarandi-Fc/San-Lorenzo/2017,Liga Profesional Argentina 2017,Jornada 6,2016-10-16 23:00:00,Arsenal de Sarandí,San Lorenzo,1-3,1,3,['R. Perez'],"['M. Cauteruccio', 'M. Cauteruccio', 'M. Cauteruccio']","['G. Sanabria', 'L. Vella']",[],['E. Cerutti'],[]
88,88,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Patronato/Ca-River-Plate/2017,Liga Profesional Argentina 2017,Jornada 6,2016-10-17 01:00:00,Patronato,River Plate,2-1,2,1,"['G. Vargas', 'L. Márquez']",['S. Driussi'],"['E. Guzmán', 'F. Telechea', 'L. Geminiani', 'S. Bertoli']",[],"['A. Batalla', 'T. Andrade', 'A. Mina', ""A. D'alessandro"", 'L. Ponzio', 'Milton Casco']",['D. Rodriguez']
89,89,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Union-Santa-Fe/Quilmes/2017,Liga Profesional Argentina 2017,Jornada 6,2016-10-18 02:00:00,Unión Santa Fe,Quilmes,1-1,1,1,['L. Sánchez'],['F. Andrada'],"['N. Zárate', 'N. Acevedo', 'N. Fernández', 'L. Sánchez']",[],"['H. Da Campo', 'N. Benegas', 'M. González', 'M. Orihuela']",[]
90,90,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Sarmiento/Olimpo/2017,Liga Profesional Argentina 2017,Jornada 7,2016-10-22 00:01:00,Sarmiento,Olimpo,1-1,1,1,['A. Balboa'],['J. Correa'],['A. Niz'],[],['F. Pizzini'],[]
91,91,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Talleres-Cordoba/Defensa-Justicia/2017,Liga Profesional Argentina 2017,Jornada 7,2016-10-22 02:15:00,Talleres Córdoba,Defensa y Justicia,2-0,2,0,"['J. Menéndez', 'S. Palacios']",[],"['J. Komar', 'L. Godoy']",[],"['J. Rivero', 'M. Bareiro', 'A. Bouzat']",[]
92,92,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Quilmes/Ca-Lanus/2017,Liga Profesional Argentina 2017,Jornada 7,2016-10-22 19:00:00,Quilmes,Lanús,1-0,1,0,['G. Bottino'],[],"['D. Colotto', 'G. Bottino', 'G. Ramírez', 'N. Benegas']",[],"['L. Acosta', 'M. Herrera']",['I. Marcone']
93,93,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Godoy-Cruz-Antonio-Tomba/Belgrano/2017,Liga Profesional Argentina 2017,Jornada 7,2016-10-22 20:15:00,Godoy Cruz,Belgrano,2-0,2,0,"['J. Ayoví', 'J. Correa']",[],"['M. Benítez', 'Pol Fernández', 'P. Alvarado', 'M. Correa']",[],['J. Olave'],['C. Pereyra']
94,94,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Temperley/Independiente/2017,Liga Profesional Argentina 2017,Jornada 7,2016-10-22 21:00:00,Temperley,Independiente,0-1,0,1,[],['A. Arregui'],['A. Arregui'],[],"['H. Pellerano', 'C. Rodríguez', 'V. Cuesta']",[]
95,95,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Colon-Santa-Fe/Patronato/2017,Liga Profesional Argentina 2017,Jornada 7,2016-10-22 22:30:00,Colón,Patronato,0-1,0,1,[],['F. Telechea'],"['E. Olivera', 'I. Torres', 'J. Broun']",[],"['L. Geminiani', 'D. Lemos', 'N. Bertocchi']",[]
96,96,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Racing-Club-Avellaneda/Arsenal-Sarandi-Fc/2017,Liga Profesional Argentina 2017,Jornada 7,2016-10-22 23:00:00,Racing Club,Arsenal de Sarandí,1-0,1,0,['D. González'],[],['N. Sánchez'],[],"['G. Papa', 'R. Perez', 'Juan Brunetta', 'J. Boghossian']",[]
97,97,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-River-Plate/Atletico-Rafaela/2017,Liga Profesional Argentina 2017,Jornada 7,2016-10-23 01:00:00,River Plate,Atletico Rafaela,1-0,1,0,"[""A. D'alessandro""]",[],"['L. Ponzio', 'J. Maidana', 'Milton Casco', 'A. Mina']",[],"['R. Colombo', 'G. Campi', 'R. Costa', 'W. Serrano', 'M. Abero']",[]
98,98,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Gimnasia-Plata/Ca-Huracan/2017,Liga Profesional Argentina 2017,Jornada 7,2016-10-23 19:00:00,Gimnasia La Plata,CA Huracán,1-0,1,0,['L. Licht'],[],"['R. Carrera', 'A. Martin']",[],"['M. Fritzler', 'M. Díaz']",[]
99,99,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Banfield/Ca-Velez-Sarsfield/2017,Liga Profesional Argentina 2017,Jornada 7,2016-10-23 21:00:00,Banfield,Vélez Sarsfield,1-0,1,0,['S. Silva'],[],[],[],"['F. Cubero', 'M. Caire']",[]
100,100,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Rosario-Central/Newells-Old-Boys/2017,Liga Profesional Argentina 2017,Jornada 7,2016-10-23 21:00:00,Rosario Central,Newell's Old Boys,0-1,0,1,[],['M. Rodriguez'],"['W. Camacho', 'D. Gissi', 'Marco Ruben']",[],"['D. Mateo', 'N. Moiraghi', 'L. Advíncula']",[]
101,101,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Tigre/Union-Santa-Fe/2017,Liga Profesional Argentina 2017,Jornada 7,2016-10-23 21:00:00,Tigre,Unión Santa Fe,3-1,3,1,"['E. Godoy', 'C. Luna', 'C. Luna']",['E. Brítez'],['E. Godoy'],[],"['E. Brítez', 'M. Pitton', 'L. Algozino', 'E. Brítez', 'N. Fernández']",['E. Brítez']
102,102,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/San-Lorenzo/Estudiantes-Plata/2017,Liga Profesional Argentina 2017,Jornada 7,2016-10-23 23:00:00,San Lorenzo,Estudiantes La Plata,1-2,1,2,['S. Blanco'],"['L. Rodríguez', 'I. Damonte']","['M. Corujo', 'F. Mussis', 'F. Mussis', 'N. Blandi']",['F. Mussis'],"['M. Aguirregaray', 'J. Schunke', 'I. Damonte', 'Santiago Ascacíbar', 'J. Marchioni']",[]
103,103,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Atletico-Tucuman/Ca-Boca-Juniors/2017,Liga Profesional Argentina 2017,Jornada 7,2016-10-24 01:00:00,Atl. Tucumán,Boca Juniors,2-2,2,2,"['F. Zampedri', 'C. Menéndez']","['C. Pavón', 'C. Pavón']","['P. Cáceres', 'C. Menéndez', 'P. Cáceres']",['P. Cáceres'],['O. Tobio'],[]
104,104,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Aldosivi/San-Martin-San-Juan/2017,Liga Profesional Argentina 2017,Jornada 7,2016-10-25 02:00:00,Aldosivi,San Martín San Juan,1-2,1,2,['J. Acosta'],"['D. Cháves', 'E. Dening']","['R. Brum', 'F. Canever']",['I. Quílez'],"['J. Capelli', 'M. Fissore', 'M. Gelabert', 'L. Ardente', 'G. Villarruel']",[]
105,105,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Olimpo/Atletico-Tucuman/2017,Liga Profesional Argentina 2017,Jornada 8,2016-10-29 00:01:00,Olimpo,Atl. Tucumán,2-1,2,1,"['J. Mansilla', 'F. Coniglio']",['C. Menéndez'],"['C. Rodríguez', 'J. Mansilla', 'L. Villarruel']",[],"['B. Bianchi', 'G. Acosta', 'C. Menéndez']",[]
106,106,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Patronato/Ca-Banfield/2017,Liga Profesional Argentina 2017,Jornada 8,2016-10-29 02:15:00,Patronato,Banfield,2-0,2,0,"['Matias Quiroga', 'F. Telechea']",[],['L. Márquez'],[],['L. Gomez'],[]
107,107,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Velez-Sarsfield/Talleres-Cordoba/2017,Liga Profesional Argentina 2017,Jornada 8,2016-10-29 19:00:00,Vélez Sarsfield,Talleres Córdoba,0-2,0,2,[],"['J. Menéndez', 'V. Ramis']","['F. Grillo', 'F. Cubero']",[],['J. Menéndez'],[]
108,108,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Belgrano/Quilmes/2017,Liga Profesional Argentina 2017,Jornada 8,2016-10-29 21:00:00,Belgrano,Quilmes,0-0,0,0,[],[],[],[],['M. Sarulyte'],[]
109,109,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Boca-Juniors/Temperley/2017,Liga Profesional Argentina 2017,Jornada 8,2016-10-29 21:00:00,Boca Juniors,Temperley,4-0,4,0,"['G. Peruzzi', 'C. Pavón', 'G. Aguirre', 'Walter Bou']",[],['G. Peruzzi'],[],"['I. Boggino', 'G. Aguirre', 'A. Zárate', 'A. Arregui']",[]
110,110,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Independiente/Gimnasia-Plata/2017,Liga Profesional Argentina 2017,Jornada 8,2016-10-29 23:00:00,Independiente,Gimnasia La Plata,0-0,0,0,[],[],"['Nicolás Figal', 'M. Meza']",[],"['L. Perdomo', 'L. Faravelli']",[]
111,111,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Huracan/Ca-Rosario-Central/2017,Liga Profesional Argentina 2017,Jornada 8,2016-10-29 23:15:00,CA Huracán,Rosario Central,1-1,1,1,['I. Pussetto'],['G. Colman'],"['Kaku', 'H. Nervo']",[],"['T. Gutiérrez', 'M. Torsiglieri', 'G. Colman']",[]
112,112,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Estudiantes-Plata/Racing-Club-Avellaneda/2017,Liga Profesional Argentina 2017,Jornada 8,2016-10-30 01:00:00,Estudiantes La Plata,Racing Club,2-1,2,1,"['L. Viatri', 'J. Toledo']",['Marcos Acuña'],['J. Toledo'],[],"['D. González', 'Emanuel Insúa', 'N. Sánchez', 'S. Rosales']",[]
113,113,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Lanus/Ca-Tigre/2017,Liga Profesional Argentina 2017,Jornada 8,2016-10-30 18:00:00,Lanús,Tigre,1-1,1,1,['J. Sand'],['C. Luna'],"['M. Herrera', 'J. Sand']",[],"['A. Castro', 'B. Urribarri', 'M. Galmarini', 'L. Menossi']",[]
114,114,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Godoy-Cruz-Antonio-Tomba/Aldosivi/2017,Liga Profesional Argentina 2017,Jornada 8,2016-10-30 19:00:00,Godoy Cruz,Aldosivi,3-1,3,1,"['J. Ayoví', 'J. Ayoví', 'J. Ayoví']",['S. Penco'],[],[],['G. Díaz'],[]
115,115,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Newells-Old-Boys/San-Lorenzo/2017,Liga Profesional Argentina 2017,Jornada 8,2016-10-30 20:00:00,Newell's Old Boys,San Lorenzo,2-2,2,2,"['M. Formica', 'M. Rodriguez']","['G. Bergessio', 'Paulo Diaz']","['N. Paz', 'D. Mateo']",[],[],[]
116,116,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Atletico-Rafaela/Colon-Santa-Fe/2017,Liga Profesional Argentina 2017,Jornada 8,2016-10-30 22:00:00,Atletico Rafaela,Colón,0-2,0,2,[],"['G. Conti', 'T. Sandoval']","['G. Gudiño', 'T. Paredes', 'N. Benítez', 'D. Montiel', 'F. Soloa']",[],"['E. Olivera', 'R. Iberbia']",[]
117,117,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Arsenal-Sarandi-Fc/Ca-River-Plate/2017,Liga Profesional Argentina 2017,Jornada 8,2016-10-31 00:01:00,Arsenal de Sarandí,River Plate,2-2,2,2,"['J. Boghossian', 'J. Bottinelli']","['S. Driussi', 'Pity Martínez']","['S. Velázquez', 'J. Bottinelli', 'M. Curado', 'G. Papa']",[],"['G. Montiel', 'J. Arzura', 'J. Moreira', 'G. Montiel']",['G. Montiel']
118,118,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Defensa-Justicia/San-Martin-San-Juan/2017,Liga Profesional Argentina 2017,Jornada 8,2016-10-31 23:00:00,Defensa y Justicia,San Martín San Juan,0-0,0,0,[],[],['F. Elizari'],[],"['J. Capelli', 'E. Dening']",[]
119,119,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Union-Santa-Fe/Sarmiento/2017,Liga Profesional Argentina 2017,Jornada 8,2016-11-01 01:15:00,Unión Santa Fe,Sarmiento,1-0,1,0,['F. Soldano'],[],['M. De Iriondo'],[],"['F. Dutari', 'N. Bianchi Arce']",[]
120,120,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Temperley/Olimpo/2017,Liga Profesional Argentina 2017,Jornada 9,2016-11-05 01:15:00,Temperley,Olimpo,0-0,0,0,[],[],['M. Sánchez'],[],"['J. Mansilla', 'F. Freire']",[]
121,121,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Quilmes/Godoy-Cruz-Antonio-Tomba/2017,Liga Profesional Argentina 2017,Jornada 9,2016-11-05 18:00:00,Quilmes,Godoy Cruz,1-0,1,0,['F. Andrada'],[],"['M. Sarulyte', 'M. Escobar', 'H. Da Campo']",[],"['L. Abecasis', 'M. Correa', 'P. Alvarado']",[]
122,122,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-River-Plate/Estudiantes-Plata/2017,Liga Profesional Argentina 2017,Jornada 9,2016-11-05 20:00:00,River Plate,Estudiantes La Plata,1-1,1,1,['Lucas Alario'],['C. Auzqui'],"['L. Ponzio', 'A. Mina']",[],"['C. Auzqui', 'L. Desábato']",[]
123,123,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Sarmiento/Ca-Lanus/2017,Liga Profesional Argentina 2017,Jornada 9,2016-11-05 20:15:00,Sarmiento,Lanús,1-2,1,2,['M. Fornari'],"['J. Sand', 'L. Acosta']","['F. Dutari', 'G. Cosaro']",[],"['M. Velázquez', 'José Gómez']",[]
124,124,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Colon-Santa-Fe/Arsenal-Sarandi-Fc/2017,Liga Profesional Argentina 2017,Jornada 9,2016-11-05 21:00:00,Colón,Arsenal de Sarandí,1-0,1,0,['P. Ledesma'],[],"['G. Poblete', 'L. Ceballos', 'G. Ortíz']",[],"['G. Papa', 'J. Imbert']",[]
125,125,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Racing-Club-Avellaneda/Newells-Old-Boys/2017,Liga Profesional Argentina 2017,Jornada 9,2016-11-05 22:00:00,Racing Club,Newell's Old Boys,2-1,2,1,"['G. Bou', 'G. Bou']",['M. Formica'],['N. Sánchez'],[],"['S. Prediger', 'N. Moiraghi']",[]
126,126,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/San-Martin-San-Juan/Ca-Velez-Sarsfield/2017,Liga Profesional Argentina 2017,Jornada 9,2016-11-05 23:15:00,San Martín San Juan,Vélez Sarsfield,2-0,2,0,"['L. Ardente', 'E. Dening']",[],[],[],"['F. Grillo', 'H. Barcos', 'M. Caire', 'F. Cubero']",[]
127,127,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Banfield/Atletico-Rafaela/2017,Liga Profesional Argentina 2017,Jornada 9,2016-11-06 18:00:00,Banfield,Atletico Rafaela,1-1,1,1,['S. Silva'],['G. Gudiño'],"['C. Matheu', 'G. Bettini']",[],"['M. Abero', 'F. Soloa', 'L. Hoyos', 'G. Campi']",[]
128,128,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/San-Lorenzo/Ca-Huracan/2017,Liga Profesional Argentina 2017,Jornada 9,2016-11-06 20:00:00,San Lorenzo,CA Huracán,2-0,2,0,"['M. Cauteruccio', 'S. Blanco']",[],"['S. Blanco', 'N. Ortigoza']",[],[],['P. Toranzo']
129,129,https://www.resultados-futbol.com/primera_division_argentina2017/grupo1/calendario,https://www.resultados-futbol.com/partido/Ca-Tigre/Belgrano/2017,Liga Profesional Argentina 2017,Jornada 9,2016-11-06 20:00:00,Tigre,Belgrano,2-1,2,1,"['A. Castro', 'D. Morales']",['C. Bieler'],[],[],['N. Luján'],[]
